feedback_id,viewing_id,applicant_id,property_id,timestamp,rating,sentiment,objections,comments
F-180,V-198,A-1050,P-2171,2026-07-26 11:00:00,2,-0.5,SIZE|TERMS,Applicant had reservations and asked for better matching alternatives.
F-181,V-199,A-1051,P-2173,2026-07-05 17:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-182,V-200,A-1051,P-2655,2026-05-10 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-183,V-201,A-1051,P-2325,2026-08-03 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-184,V-202,A-1051,P-1878,2026-07-17 16:00:00,2,-0.5,TRANSPORT|AREA,Applicant had reservations and asked for better matching alternatives.
F-185,V-203,A-1051,P-1452,2026-08-05 15:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-186,V-204,A-1051,P-1492,2026-06-12 15:00:00,2,-0.5,PRICE|TRANSPORT|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-187,V-205,A-1052,P-2270,2026-06-27 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-188,V-206,A-1052,P-1571,2026-06-18 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-189,V-207,A-1052,P-2854,2026-08-08 13:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-190,V-208,A-1053,P-1292,2026-06-25 09:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-191,V-210,A-1053,P-2926,2026-06-03 10:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-192,V-211,A-1053,P-1059,2026-07-04 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-193,V-212,A-1054,P-2926,2026-07-07 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-194,V-213,A-1054,P-1901,2026-05-08 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-195,V-214,A-1054,P-2072,2026-06-25 15:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-196,V-215,A-1054,P-2036,2026-06-03 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-197,V-216,A-1055,P-1547,2026-08-02 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-198,V-218,A-1055,P-1410,2026-07-24 09:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-199,V-219,A-1056,P-2587,2026-07-22 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-200,V-221,A-1057,P-1707,2026-05-21 11:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-201,V-222,A-1058,P-1426,2026-07-07 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-202,V-224,A-1058,P-2961,2026-08-05 13:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-203,V-225,A-1058,P-2746,2026-07-14 13:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-204,V-226,A-1058,P-2001,2026-05-25 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-205,V-227,A-1059,P-2080,2026-05-15 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-206,V-228,A-1059,P-2902,2026-05-11 09:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-207,V-229,A-1059,P-1612,2026-07-06 12:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-208,V-230,A-1060,P-2895,2026-07-11 15:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-209,V-231,A-1060,P-2453,2026-07-19 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-210,V-232,A-1061,P-1244,2026-05-07 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-211,V-233,A-1061,P-2770,2026-07-16 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-212,V-234,A-1061,P-1522,2026-05-31 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-213,V-235,A-1062,P-2137,2026-06-27 17:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-214,V-236,A-1062,P-2184,2026-05-13 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-215,V-237,A-1062,P-1636,2026-06-17 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-216,V-238,A-1062,P-2088,2026-07-25 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-217,V-240,A-1063,P-2645,2026-07-25 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-218,V-241,A-1063,P-2676,2026-07-05 09:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-219,V-242,A-1063,P-1843,2026-08-10 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-220,V-243,A-1064,P-2538,2026-06-04 12:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-221,V-244,A-1064,P-2974,2026-06-05 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-222,V-245,A-1064,P-1586,2026-06-05 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-223,V-246,A-1065,P-1806,2026-07-10 17:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-224,V-247,A-1065,P-1196,2026-07-26 12:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-225,V-248,A-1065,P-1527,2026-06-21 11:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-226,V-249,A-1066,P-2249,2026-07-29 16:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-227,V-250,A-1066,P-2230,2026-06-15 16:00:00,2,-0.5,SIZE,Applicant had reservations and asked for better matching alternatives.
F-228,V-251,A-1066,P-1787,2026-05-18 10:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-229,V-252,A-1066,P-2996,2026-07-12 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-230,V-253,A-1067,P-1170,2026-05-30 15:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-231,V-254,A-1067,P-2261,2026-07-11 13:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-232,V-256,A-1067,P-2173,2026-07-07 16:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-233,V-257,A-1067,P-2129,2026-06-26 14:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-234,V-258,A-1067,P-1734,2026-06-01 14:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-235,V-259,A-1068,P-2855,2026-07-24 14:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-236,V-260,A-1068,P-1459,2026-06-18 14:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-237,V-261,A-1068,P-2769,2026-05-13 09:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-238,V-262,A-1068,P-1754,2026-07-22 12:00:00,2,-0.5,PRICE|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-239,V-265,A-1069,P-1034,2026-05-20 15:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-240,V-266,A-1070,P-1157,2026-06-08 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-241,V-267,A-1070,P-1492,2026-08-03 14:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-242,V-269,A-1071,P-1990,2026-06-11 13:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-243,V-270,A-1071,P-2709,2026-07-20 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-244,V-271,A-1072,P-1978,2026-06-04 10:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-245,V-273,A-1072,P-2382,2026-07-10 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-246,V-274,A-1072,P-2468,2026-06-27 17:00:00,5,1.0,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-247,V-275,A-1072,P-1238,2026-07-19 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-248,V-276,A-1073,P-2814,2026-06-02 12:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-249,V-277,A-1073,P-1669,2026-06-24 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-250,V-278,A-1073,P-2730,2026-07-25 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-251,V-279,A-1073,P-1743,2026-08-01 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-252,V-280,A-1074,P-2135,2026-05-05 14:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-253,V-281,A-1074,P-1689,2026-06-05 14:00:00,2,-0.5,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-254,V-282,A-1074,P-2535,2026-06-21 16:00:00,3,0.0,PRICE|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-255,V-283,A-1075,P-2249,2026-07-14 09:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-256,V-284,A-1075,P-1891,2026-06-18 14:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-257,V-286,A-1076,P-1349,2026-06-06 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-258,V-288,A-1076,P-1083,2026-06-15 09:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-259,V-289,A-1076,P-2419,2026-07-29 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-260,V-290,A-1076,P-1846,2026-06-26 12:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-261,V-291,A-1077,P-2481,2026-06-15 17:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-262,V-293,A-1077,P-1705,2026-05-20 12:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-263,V-294,A-1077,P-1316,2026-06-22 17:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-264,V-295,A-1077,P-2151,2026-07-20 12:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-265,V-296,A-1078,P-1722,2026-06-13 15:00:00,2,-0.5,PRICE|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-266,V-297,A-1078,P-2315,2026-06-07 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-267,V-298,A-1078,P-1729,2026-05-03 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-268,V-299,A-1078,P-1772,2026-07-24 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-269,V-300,A-1078,P-2681,2026-08-07 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-270,V-301,A-1079,P-1174,2026-07-17 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-271,V-303,A-1080,P-2789,2026-06-06 17:00:00,2,-0.5,TRANSPORT|AREA,Applicant had reservations and asked for better matching alternatives.
F-272,V-305,A-1081,P-2171,2026-07-26 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-273,V-306,A-1081,P-2450,2026-06-17 16:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-274,V-308,A-1082,P-2545,2026-08-09 15:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-275,V-309,A-1082,P-2956,2026-05-26 09:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-276,V-310,A-1082,P-1694,2026-07-19 12:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
